Data,Normal (kWh),Horario Economico (kWh),Autoconsumo (kWh),Injecao na rede (kWh),Data_month,Data_day,Data_hour,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description
2023-02-19 20:00:00,0.705,0.0,0.0,1,2,19,20,14.31,13.6,13.72,16.12,1023.0,69.0,2.01,0.0,19.0,6.0
2023-02-19 21:00:00,0.573,0.0,0.0,1,2,19,21,13.58,12.87,12.72,16.12,1023.0,72.0,1.96,0.0,50.0,5.0
2023-02-19 22:00:00,0.0,0.484,0.0,1,2,19,22,13.09,12.44,11.72,16.12,1023.0,76.0,1.95,0.0,1.0,7.0
2023-02-19 23:00:00,0.0,0.524,0.0,1,2,19,23,12.47,11.78,10.72,16.12,1023.0,77.0,2.19,0.0,21.0,6.0
2023-02-20 00:00:00,0.0,0.52,0.0,1,2,20,0,13.38,12.76,12.01,15.57,1022.0,76.0,2.32,0.0,53.0,8.0
2023-02-20 01:00:00,0.0,0.443,0.0,1,2,20,1,12.56,11.86,11.72,15.01,1022.0,76.0,2.43,0.0,40.0,5.0
2023-02-20 02:00:00,0.0,0.274,0.0,1,2,20,2,11.38,10.53,9.72,14.45,1021.0,75.0,2.51,0.0,45.0,5.0
2023-02-20 03:00:00,0.0,0.312,0.0,1,2,20,3,12.4,11.71,11.45,15.57,1021.0,77.0,2.62,0.0,94.0,4.0
2023-02-20 04:00:00,0.0,0.256,0.0,1,2,20,4,11.79,11.01,10.72,15.01,1021.0,76.0,2.67,0.0,97.0,4.0
2023-02-20 05:00:00,0.0,0.244,0.0,1,2,20,5,12.94,12.27,12.01,15.01,1021.0,76.0,2.77,0.0,96.0,4.0
2023-02-20 06:00:00,0.0,0.25,0.0,1,2,20,6,14.01,13.4,11.45,14.72,1021.0,74.0,2.84,0.0,96.0,4.0
2023-02-20 07:00:00,0.0,1.045,0.0,1,2,20,7,14.62,14.07,12.01,15.72,1021.0,74.0,2.93,0.0,86.0,4.0
2023-02-20 08:00:00,0.484,0.0,0.046,1,2,20,8,14.24,13.6,12.01,14.72,1021.0,72.0,3.2,0.0,95.0,4.0
2023-02-20 09:00:00,0.134,0.0,0.123,1,2,20,9,14.28,13.59,13.12,15.01,1021.0,70.0,3.55,0.0,97.0,4.0
2023-02-20 10:00:00,0.027,0.0,0.242,1,2,20,10,16.69,15.72,13.6,16.82,1022.0,50.0,3.49,0.0,95.0,4.0
2023-02-20 11:00:00,0.109,0.0,0.286,1,2,20,11,17.32,16.41,15.66,17.72,1022.0,50.0,3.24,0.0,95.0,4.0
2023-02-20 12:00:00,0.993,0.0,0.475,1,2,20,12,18.45,17.63,16.21,19.72,1021.0,49.0,3.18,0.0,93.0,4.0
2023-02-20 13:00:00,0.0,0.0,0.243,1,2,20,13,19.5,18.71,17.32,19.79,1020.0,46.0,2.32,0.0,93.0,4.0
2023-02-20 14:00:00,0.01,0.0,0.228,1,2,20,14,20.45,19.7,17.72,20.7,1020.0,44.0,1.33,0.0,93.0,4.0
2023-02-20 15:00:00,0.073,0.0,0.166,1,2,20,15,19.96,19.21,17.72,20.9,1019.0,46.0,1.2,0.0,98.0,4.0
2023-02-20 16:00:00,0.18,0.0,0.064,1,2,20,16,19.7,19.03,17.72,20.15,1019.0,50.0,1.37,0.0,99.0,4.0
2023-02-20 17:00:00,0.254,0.0,0.004,1,2,20,17,17.85,17.05,16.72,18.68,1020.0,52.0,1.27,0.0,100.0,4.0
2023-02-20 18:00:00,0.333,0.0,0.0,1,2,20,18,17.17,16.35,13.72,17.37,1020.0,54.0,1.27,0.0,99.0,4.0
2023-02-20 19:00:00,0.42,0.0,0.0,1,2,20,19,16.67,15.88,13.9,16.82,1020.0,57.0,1.16,0.0,99.0,4.0
2023-02-20 20:00:00,0.534,0.0,0.0,1,2,20,20,15.54,14.9,12.72,15.7,1020.0,67.0,1.99,0.0,97.0,4.0
2023-02-20 21:00:00,0.601,0.0,0.0,1,2,20,21,14.51,13.95,12.72,15.1,1020.0,74.0,1.9,0.0,96.0,4.0
2023-02-20 22:00:00,0.0,0.594,0.0,1,2,20,22,14.03,13.47,12.79,14.54,1020.0,76.0,1.72,0.0,94.0,4.0
2023-02-20 23:00:00,0.0,0.561,0.0,1,2,20,23,13.75,13.4,12.79,13.99,1020.0,85.0,1.61,0.0,92.0,4.0
2023-02-21 00:00:00,0.0,0.569,0.0,1,2,21,0,13.5,13.1,12.79,13.99,1020.0,84.0,1.45,0.0,95.0,4.0
2023-02-21 01:00:00,0.0,0.561,0.0,1,2,21,1,12.98,12.58,12.23,13.72,1020.0,86.0,1.43,0.0,93.0,4.0
2023-02-21 02:00:00,0.0,0.509,0.0,1,2,21,2,12.98,12.5,12.01,13.72,1019.0,83.0,1.46,0.0,97.0,4.0
2023-02-21 03:00:00,0.0,0.494,0.0,1,2,21,3,12.87,12.59,11.12,13.43,1019.0,91.0,1.39,0.0,98.0,4.0
2023-02-21 04:00:00,0.0,0.491,0.0,1,2,21,4,12.67,12.37,11.12,12.88,1019.0,91.0,1.21,0.0,90.0,4.0
2023-02-21 05:00:00,0.0,0.422,0.0,1,2,21,5,12.39,11.8,10.57,12.88,1019.0,81.0,1.15,0.0,77.0,8.0
2023-02-21 06:00:00,0.0,0.264,0.0,1,2,21,6,12.34,11.77,10.57,12.88,1019.0,82.0,1.17,0.0,54.0,8.0
2023-02-21 07:00:00,0.0,0.262,0.003,1,2,21,7,12.33,11.71,10.01,12.37,1019.0,80.0,1.22,0.0,43.0,5.0
2023-02-21 08:00:00,0.21,0.0,0.052,1,2,21,8,12.26,11.66,9.45,12.37,1020.0,81.0,1.2,0.0,40.0,5.0
2023-02-21 09:00:00,0.183,0.0,0.158,1,2,21,9,12.56,12.01,9.45,12.93,1020.0,82.0,1.48,0.0,31.0,5.0
2023-02-21 10:00:00,0.212,0.0,0.196,1,2,21,10,14.36,13.81,10.82,14.59,1020.0,75.0,1.19,0.15,63.0,3.0
2023-02-21 11:00:00,0.01,0.0,0.361,1,2,21,11,15.0,14.54,12.23,15.15,1021.0,76.0,1.7,0.13,51.0,3.0
2023-02-21 12:00:00,0.617,0.0,0.345,1,2,21,12,14.53,14.05,13.72,15.34,1021.0,77.0,1.82,0.0,47.0,5.0
2023-02-21 13:00:00,0.536,0.0,0.085,1,2,21,13,15.63,15.29,14.45,16.45,1020.0,78.0,1.69,0.0,70.0,8.0
2023-02-21 14:00:00,0.308,0.0,0.227,1,2,21,14,15.63,15.31,13.9,16.93,1020.0,79.0,2.82,1.13,62.0,1.0
2023-02-21 15:00:00,0.354,0.0,0.209,1,2,21,15,14.05,13.83,13.72,15.1,1020.0,89.0,3.02,0.33,89.0,3.0
2023-02-21 16:00:00,0.422,0.0,0.064,1,2,21,16,14.03,13.81,12.79,14.54,1019.0,89.0,3.16,0.68,65.0,3.0
2023-02-21 17:00:00,0.464,0.0,0.013,1,2,21,17,14.02,13.8,12.79,15.26,1020.0,89.0,2.8,0.0,56.0,8.0
2023-02-21 18:00:00,0.533,0.0,0.0,1,2,21,18,12.98,12.66,12.23,13.72,1020.0,89.0,1.53,0.0,51.0,8.0
2023-02-21 19:00:00,2.77,0.0,0.0,1,2,21,19,12.93,12.6,12.23,13.43,1021.0,89.0,1.3,0.0,61.0,8.0
2023-02-21 20:00:00,1.482,0.0,0.0,1,2,21,20,12.38,12.02,12.23,12.72,1021.0,90.0,1.51,0.0,42.0,5.0
2023-02-21 21:00:00,0.715,0.0,0.0,1,2,21,21,12.38,12.05,12.23,12.72,1021.0,91.0,1.55,0.0,62.0,8.0
2023-02-21 22:00:00,0.0,0.56,0.0,1,2,21,22,11.81,11.45,11.68,12.01,1021.0,92.0,1.42,0.0,67.0,8.0
2023-02-21 23:00:00,0.0,0.738,0.0,1,2,21,23,11.84,11.48,11.12,12.88,1021.0,92.0,1.01,0.0,82.0,8.0
2023-02-22 00:00:00,0.0,0.427,0.0,1,2,22,0,11.84,11.48,11.12,12.88,1021.0,92.0,1.31,0.0,86.0,4.0
2023-02-22 01:00:00,0.0,0.236,0.0,1,2,22,1,11.78,11.44,10.72,12.32,1021.0,93.0,1.31,0.0,86.0,4.0
2023-02-22 02:00:00,0.0,0.385,0.0,1,2,22,2,11.83,11.5,11.12,12.32,1021.0,93.0,0.71,0.0,100.0,4.0
2023-02-22 03:00:00,0.0,0.32,0.0,1,2,22,3,11.83,11.5,11.72,12.32,1021.0,93.0,0.71,0.0,100.0,4.0
2023-02-22 04:00:00,0.0,0.242,0.0,1,2,22,4,11.29,10.9,11.12,12.01,1021.0,93.0,0.71,0.0,100.0,4.0
2023-02-22 05:00:00,0.0,0.247,0.0,1,2,22,5,11.29,10.93,10.57,12.01,1021.0,94.0,0.8,0.0,100.0,3.0
2023-02-22 06:00:00,0.0,0.254,0.0,1,2,22,6,11.29,10.93,10.57,12.01,1021.0,94.0,0.8,0.0,100.0,3.0
2023-02-22 07:00:00,0.0,0.573,0.0,1,2,22,7,11.25,10.88,10.57,12.01,1021.0,94.0,0.8,0.0,100.0,3.0
2023-02-22 08:00:00,0.696,0.0,0.048,1,2,22,8,10.73,10.31,10.57,12.01,1021.0,94.0,0.66,0.0,100.0,4.0
2023-02-22 09:00:00,0.168,0.0,0.235,1,2,22,9,10.78,10.37,10.7,12.01,1021.0,94.0,0.66,0.0,100.0,4.0
2023-02-22 10:00:00,0.546,0.0,0.783,1,2,22,10,10.85,10.45,10.7,12.79,1021.0,94.0,0.66,0.0,100.0,4.0
2023-02-22 11:00:00,0.208,0.0,0.518,1,2,22,11,11.9,11.6,11.82,12.88,1021.0,94.0,1.28,0.0,96.0,3.0
2023-02-22 12:00:00,0.0,0.0,0.403,1,2,22,12,13.49,13.14,12.79,13.72,1021.0,86.0,1.28,0.0,96.0,3.0
2023-02-22 13:00:00,0.172,0.0,0.302,1,2,22,13,14.05,13.65,12.01,14.72,1021.0,82.0,1.28,0.0,96.0,3.0
2023-02-22 14:00:00,0.03,0.0,0.344,1,2,22,14,14.0,13.6,12.01,14.15,1019.0,82.0,3.48,0.0,100.0,4.0
2023-02-22 15:00:00,0.177,0.0,0.243,1,2,22,15,13.49,13.11,12.01,14.71,1019.0,85.0,3.48,0.0,100.0,4.0
2023-02-22 16:00:00,0.258,0.0,0.191,1,2,22,16,12.96,12.64,12.93,13.9,1019.0,89.0,3.48,0.0,100.0,4.0
2023-02-22 17:00:00,0.241,0.0,0.039,1,2,22,17,12.13,11.77,11.82,13.6,1019.0,91.0,3.5,0.0,58.0,3.0
2023-02-22 18:00:00,1.128,0.0,0.0,1,2,22,18,11.87,11.46,11.45,13.04,1019.0,90.0,3.5,0.0,58.0,3.0
2023-02-22 19:00:00,0.518,0.0,0.0,1,2,22,19,10.78,10.21,10.34,11.77,1019.0,88.0,3.5,0.0,58.0,3.0
2023-02-22 20:00:00,1.229,0.0,0.0,1,2,22,20,9.69,7.82,9.59,11.21,1019.0,88.0,3.58,0.0,74.0,3.0
2023-02-22 21:00:00,1.321,0.0,0.0,1,2,22,21,9.63,7.75,9.23,10.66,1019.0,88.0,3.58,0.0,74.0,3.0
2023-02-22 22:00:00,0.0,0.6,0.0,1,2,22,22,8.49,6.36,8.48,8.9,1019.0,88.0,3.58,0.0,74.0,3.0
2023-02-22 23:00:00,0.0,0.583,0.0,1,2,22,23,7.92,5.56,7.72,8.12,1019.0,88.0,3.78,0.0,91.0,4.0
2023-02-23 00:00:00,0.0,0.522,0.0,1,2,23,0,7.92,5.56,7.72,8.12,1019.0,86.0,3.78,0.0,91.0,4.0
2023-02-23 01:00:00,0.0,0.447,0.0,1,2,23,1,6.86,4.26,6.72,8.43,1019.0,85.0,3.78,0.0,91.0,4.0
2023-02-23 02:00:00,0.0,0.251,0.0,1,2,23,2,6.28,3.31,5.72,8.12,1018.0,85.0,4.22,0.0,88.0,4.0
2023-02-23 03:00:00,0.0,0.244,0.0,1,2,23,3,6.26,3.29,5.57,8.12,1018.0,85.0,4.22,0.0,88.0,4.0
2023-02-23 04:00:00,0.0,0.243,0.0,1,2,23,4,5.73,2.64,5.01,8.12,1018.0,86.0,4.22,0.0,88.0,4.0
2023-02-23 05:00:00,0.0,0.238,0.0,1,2,23,5,5.68,2.97,4.45,6.21,1018.0,83.0,3.53,0.0,4.0,7.0
2023-02-23 06:00:00,0.0,0.24,0.0,1,2,23,6,5.15,2.33,4.45,6.21,1018.0,84.0,3.53,0.0,4.0,7.0
2023-02-23 07:00:00,0.0,0.223,0.017,1,2,23,7,5.14,2.31,4.45,5.9,1018.0,84.0,3.53,0.0,4.0,7.0
2023-02-23 08:00:00,0.895,0.0,0.325,1,2,23,8,5.14,2.76,4.45,5.9,1018.0,81.0,2.88,0.0,4.0,7.0
2023-02-23 09:00:00,0.0,0.0,0.268,1,2,23,9,6.8,4.75,5.9,6.93,1018.0,76.0,2.88,0.0,4.0,7.0
2023-02-23 10:00:00,0.0,0.0,0.273,1,2,23,10,7.9,6.07,5.9,8.6,1018.0,73.0,2.88,0.0,4.0,7.0
2023-02-23 11:00:00,0.571,0.0,0.564,1,2,23,11,9.04,6.51,5.9,10.26,1017.0,66.0,4.69,0.0,12.0,6.0
2023-02-23 12:00:00,0.788,0.0,0.397,1,2,23,12,9.61,7.22,8.43,10.82,1017.0,64.0,4.69,0.0,12.0,6.0
2023-02-23 13:00:00,0.048,0.0,0.383,1,2,23,13,10.14,8.72,9.54,11.38,1017.0,58.0,4.69,0.0,12.0,6.0
2023-02-23 14:00:00,0.0,0.0,0.432,1,2,23,14,10.16,8.8,9.54,11.93,1014.0,60.0,6.33,0.0,59.0,8.0
2023-02-23 15:00:00,0.0,0.0,0.391,1,2,23,15,11.23,9.87,10.1,11.93,1014.0,56.0,6.33,0.0,59.0,8.0
2023-02-23 16:00:00,0.15,0.0,0.307,1,2,23,16,10.7,9.26,10.1,11.38,1014.0,55.0,6.33,0.0,59.0,8.0
2023-02-23 17:00:00,0.332,0.0,0.061,1,2,23,17,9.61,7.12,9.59,11.38,1014.0,58.0,4.94,0.0,5.0,7.0
2023-02-23 18:00:00,1.297,0.0,0.0,1,2,23,18,9.56,7.06,8.72,9.71,1014.0,62.0,4.94,0.0,5.0,7.0
2023-02-23 19:00:00,1.62,0.0,0.0,1,2,23,19,7.94,5.04,5.9,8.43,1014.0,62.0,4.94,0.0,5.0,7.0
2023-02-23 20:00:00,0.972,0.0,0.0,1,2,23,20,6.56,6.56,5.72,7.88,1014.0,69.0,1.21,0.0,7.0,7.0
2023-02-23 21:00:00,0.715,0.0,0.0,1,2,23,21,6.32,6.32,5.72,7.32,1014.0,69.0,1.21,0.0,7.0,7.0
2023-02-23 22:00:00,0.0,0.79,0.0,1,2,23,22,6.22,6.22,4.72,7.32,1014.0,78.0,1.21,0.0,7.0,7.0
2023-02-23 23:00:00,0.0,0.652,0.0,1,2,23,23,5.68,5.68,4.72,6.77,1014.0,81.0,1.1,0.0,0.0,7.0
2023-02-24 00:00:00,0.0,0.65,0.0,1,2,24,0,5.08,5.08,2.72,6.77,1014.0,83.0,1.1,0.0,0.0,7.0
2023-02-24 01:00:00,0.0,1.161,0.0,1,2,24,1,4.56,4.56,2.72,6.21,1014.0,85.0,1.1,0.0,0.0,7.0
2023-02-24 02:00:00,0.0,0.442,0.0,1,2,24,2,4.0,2.88,1.72,5.66,1013.0,87.0,1.45,0.0,0.0,7.0
2023-02-24 03:00:00,0.0,0.269,0.0,1,2,24,3,4.5,3.44,0.72,5.1,1013.0,86.0,1.45,0.0,0.0,7.0
2023-02-24 04:00:00,0.0,0.26,0.0,1,2,24,4,3.42,2.22,0.72,4.54,1013.0,87.0,1.45,0.0,0.0,7.0
2023-02-24 05:00:00,0.0,0.307,0.0,1,2,24,5,3.44,2.22,1.68,3.99,1013.0,88.0,1.46,0.0,0.0,7.0
2023-02-24 06:00:00,0.0,0.306,0.0,1,2,24,6,3.97,2.83,1.68,4.04,1013.0,86.0,1.46,0.0,0.0,7.0
2023-02-24 07:00:00,0.0,0.633,0.021,1,2,24,7,2.29,0.92,0.9,3.43,1013.0,76.0,1.46,0.0,0.0,7.0
2023-02-24 08:00:00,0.048,0.0,0.309,1,2,24,8,4.41,4.41,0.9,4.59,1013.0,81.0,1.24,0.0,0.0,7.0
2023-02-24 09:00:00,0.0,0.0,0.326,1,2,24,9,5.65,5.65,3.43,5.7,1013.0,76.0,1.24,0.0,0.0,7.0
2023-02-24 10:00:00,0.343,0.0,0.733,1,2,24,10,7.9,7.9,6.12,7.93,1013.0,71.0,1.24,0.0,0.0,7.0
2023-02-24 11:00:00,0.015,0.0,0.809,1,2,24,11,9.02,8.0,7.57,9.04,1012.0,70.0,2.06,0.0,0.0,7.0
2023-02-24 12:00:00,0.116,0.0,0.589,1,2,24,12,10.12,8.81,9.23,10.15,1012.0,62.0,2.06,0.0,0.0,7.0
2023-02-24 13:00:00,0.0,0.0,0.272,1,2,24,13,10.72,9.41,10.57,11.93,1012.0,60.0,2.06,0.0,0.0,7.0
2023-02-24 14:00:00,0.0,0.0,0.292,1,2,24,14,11.77,10.44,10.72,12.01,1010.0,55.0,3.5,0.0,3.0,7.0
2023-02-24 15:00:00,0.081,0.0,0.457,1,2,24,15,11.7,10.34,8.99,12.49,1010.0,54.0,3.5,0.0,3.0,7.0
2023-02-24 16:00:00,0.082,0.0,0.326,1,2,24,16,11.71,10.37,9.54,12.49,1010.0,55.0,3.5,0.0,3.0,7.0
2023-02-24 17:00:00,0.308,0.0,0.048,1,2,24,17,10.63,9.32,9.54,11.38,1010.0,60.0,2.1,0.0,2.0,7.0
2023-02-24 18:00:00,0.448,0.0,0.0,1,2,24,18,9.54,8.57,8.72,10.01,1010.0,63.0,2.1,0.0,2.0,7.0
2023-02-24 19:00:00,1.336,0.0,0.0,1,2,24,19,7.41,6.08,6.72,8.43,1010.0,63.0,2.1,0.0,2.0,7.0
2023-02-24 20:00:00,0.756,0.0,0.0,1,2,24,20,6.8,6.8,5.72,7.88,1010.0,74.0,1.28,0.0,1.0,7.0
2023-02-24 21:00:00,0.723,0.0,0.0,1,2,24,21,6.22,6.22,4.72,7.32,1010.0,78.0,1.28,0.0,1.0,7.0
2023-02-24 22:00:00,0.0,0.696,0.0,1,2,24,22,5.66,5.66,3.72,7.32,1010.0,78.0,1.28,0.0,1.0,7.0
2023-02-24 23:00:00,0.0,1.797,0.0,1,2,24,23,5.68,5.68,4.72,6.77,1010.0,80.0,1.07,0.0,0.0,7.0
2023-02-25 00:00:00,0.0,2.527,0.0,1,2,25,0,5.11,5.11,3.72,6.21,1010.0,81.0,1.07,0.0,0.0,7.0
2023-02-25 01:00:00,0.0,2.478,0.0,1,2,25,1,4.63,4.63,4.45,5.66,1010.0,82.0,1.07,0.0,0.0,7.0
2023-02-25 02:00:00,0.0,2.468,0.0,1,2,25,2,4.6,4.6,3.34,5.9,1009.0,84.0,1.1,0.0,2.0,7.0
2023-02-25 03:00:00,0.0,0.851,0.0,1,2,25,3,4.59,4.59,3.34,5.9,1009.0,85.0,1.1,0.0,2.0,7.0
2023-02-25 04:00:00,0.0,0.31,0.0,1,2,25,4,5.11,5.11,4.54,5.34,1009.0,84.0,1.1,0.0,2.0,7.0
2023-02-25 05:00:00,0.0,0.318,0.0,1,2,25,5,5.11,5.11,4.54,5.15,1009.0,83.0,1.33,0.0,100.0,4.0
2023-02-25 06:00:00,0.0,0.327,0.0,1,2,25,6,5.1,5.1,3.34,5.15,1009.0,84.0,1.33,0.0,100.0,4.0
2023-02-25 07:00:00,0.0,0.319,0.0,1,2,25,7,4.57,4.57,3.34,4.72,1009.0,86.0,1.33,0.0,100.0,4.0
2023-02-25 08:00:00,0.29,0.0,0.022,1,2,25,8,4.57,4.57,3.34,4.72,1008.0,88.0,1.31,0.0,100.0,4.0
2023-02-25 09:00:00,0.255,0.0,0.083,1,2,25,9,4.07,4.07,3.04,4.72,1008.0,90.0,1.31,0.0,100.0,4.0
2023-02-25 10:00:00,0.139,0.0,0.178,1,2,25,10,4.65,4.65,4.23,5.72,1008.0,91.0,1.31,0.0,100.0,4.0
2023-02-25 11:00:00,0.889,0.0,0.208,1,2,25,11,5.23,3.4,4.71,6.72,1008.0,91.0,2.24,0.0,100.0,4.0
2023-02-25 12:00:00,0.469,0.0,0.176,1,2,25,12,5.74,4.0,5.7,7.23,1008.0,90.0,2.24,0.0,100.0,4.0
2023-02-25 13:00:00,0.355,0.0,0.205,1,2,25,13,6.48,4.87,6.26,9.72,1008.0,88.0,2.24,0.0,100.0,4.0
2023-02-25 14:00:00,0.185,0.0,0.139,1,2,25,14,7.52,5.37,7.37,9.72,1006.0,88.0,3.25,0.0,100.0,4.0
2023-02-25 15:00:00,0.238,0.0,0.071,1,2,25,15,7.53,5.39,7.37,9.72,1006.0,90.0,3.25,0.0,100.0,4.0
2023-02-25 16:00:00,0.386,0.0,0.035,1,2,25,16,7.96,5.91,7.93,8.6,1006.0,89.0,3.25,0.0,100.0,4.0
2023-02-25 17:00:00,0.537,0.0,0.0,1,2,25,17,8.49,7.47,8.12,8.72,1007.0,90.0,1.96,0.0,100.0,3.0
2023-02-25 18:00:00,0.894,0.0,0.0,1,2,25,18,8.47,7.45,7.79,8.48,1007.0,91.0,1.96,0.0,100.0,3.0
2023-02-25 19:00:00,0.882,0.0,0.0,1,2,25,19,7.93,6.82,7.57,7.93,1007.0,91.0,1.96,0.0,100.0,3.0
2023-02-25 20:00:00,1.791,0.0,0.0,1,2,25,20,7.35,5.66,6.72,7.88,1008.0,91.0,2.53,0.0,100.0,3.0
2023-02-25 21:00:00,1.124,0.0,0.0,1,2,25,21,6.83,5.04,5.9,7.32,1008.0,89.0,2.53,0.0,100.0,3.0
2023-02-25 22:00:00,0.0,0.579,0.0,1,2,25,22,6.82,5.03,6.12,6.82,1008.0,89.0,2.53,0.0,100.0,3.0
2023-02-25 23:00:00,0.0,0.569,0.0,1,2,25,23,6.82,5.63,6.68,6.82,1009.0,87.0,1.86,0.0,100.0,4.0
2023-02-26 00:00:00,0.0,0.516,0.0,1,2,26,0,7.3,6.18,4.23,7.37,1009.0,86.0,1.86,0.0,100.0,4.0
2023-02-26 01:00:00,0.0,0.609,0.0,1,2,26,1,6.77,5.57,3.68,6.82,1009.0,85.0,1.86,0.0,100.0,4.0
2023-02-26 02:00:00,0.0,0.548,0.0,1,2,26,2,6.78,5.77,5.57,6.82,1009.0,84.0,1.68,0.0,100.0,4.0
2023-02-26 03:00:00,0.0,0.717,0.0,1,2,26,3,6.54,5.49,3.12,6.82,1009.0,84.0,1.68,0.0,100.0,4.0
2023-02-26 04:00:00,0.0,0.545,0.0,1,2,26,4,4.31,2.93,3.12,5.1,1009.0,85.0,1.68,0.0,100.0,4.0
2023-02-26 05:00:00,0.0,0.806,0.0,1,2,26,5,5.82,5.05,1.87,8.68,1011.0,84.0,1.37,0.0,93.0,4.0
2023-02-26 06:00:00,0.0,0.324,0.0,1,2,26,6,5.86,5.1,1.87,8.68,1011.0,84.0,1.37,0.0,93.0,4.0
2023-02-26 07:00:00,0.0,0.287,0.032,1,2,26,7,5.85,5.09,1.87,8.68,1011.0,84.0,1.37,0.0,93.0,4.0
2023-02-26 08:00:00,0.045,0.0,0.282,1,2,26,8,6.66,5.57,3.12,6.82,1012.0,80.0,1.74,0.0,92.0,4.0
2023-02-26 09:00:00,0.0,0.0,0.332,1,2,26,9,8.46,7.64,6.12,8.48,1012.0,76.0,1.74,0.0,92.0,4.0
2023-02-26 10:00:00,0.0,0.0,0.333,1,2,26,10,10.67,9.67,7.79,10.7,1012.0,72.0,1.74,0.0,92.0,4.0
2023-02-26 11:00:00,0.261,0.0,0.656,1,2,26,11,11.8,10.86,9.79,11.82,1013.0,70.0,2.26,0.0,3.0,7.0
2023-02-26 12:00:00,1.123,0.0,1.07,1,2,26,12,12.34,11.41,11.72,12.37,1013.0,68.0,2.26,0.0,3.0,7.0
2023-02-26 13:00:00,0.09,0.0,0.675,1,2,26,13,13.45,12.5,12.72,13.9,1013.0,63.0,2.26,0.0,3.0,7.0
2023-02-26 14:00:00,0.093,0.0,0.722,1,2,26,14,14.51,13.48,12.72,15.26,1012.0,56.0,4.23,0.0,5.0,7.0
2023-02-26 15:00:00,0.0,0.0,0.52,1,2,26,15,14.94,13.98,11.21,15.82,1012.0,57.0,4.23,0.0,5.0,7.0
2023-02-26 16:00:00,0.207,0.0,0.374,1,2,26,16,14.93,13.91,11.21,15.82,1012.0,55.0,4.23,0.0,5.0,7.0
2023-02-26 17:00:00,0.507,0.0,0.051,1,2,26,17,13.92,13.01,11.21,15.82,1013.0,63.0,2.73,0.0,0.0,7.0
2023-02-26 18:00:00,2.191,0.0,0.0,1,2,26,18,11.61,10.55,10.34,12.79,1013.0,66.0,2.73,0.0,0.0,7.0
2023-02-26 19:00:00,2.146,0.0,0.0,1,2,26,19,10.08,8.87,9.23,10.66,1013.0,66.0,2.73,0.0,0.0,7.0
2023-02-26 20:00:00,0.962,0.0,0.0,1,2,26,20,9.69,9.69,7.57,9.72,1013.0,81.0,1.12,0.0,0.0,7.0
2023-02-26 21:00:00,0.557,0.0,0.0,1,2,26,21,7.85,7.85,7.01,8.9,1013.0,81.0,1.12,0.0,0.0,7.0
2023-02-26 22:00:00,0.0,0.45,0.0,1,2,26,22,6.96,6.96,5.9,8.9,1013.0,81.0,1.12,0.0,0.0,7.0
2023-02-26 23:00:00,0.0,0.574,0.0,1,2,26,23,4.99,3.76,4.72,7.23,1014.0,81.0,1.64,0.0,0.0,7.0
2023-02-27 00:00:00,0.0,0.586,0.0,1,2,27,0,4.93,3.69,4.72,6.68,1014.0,81.0,1.64,0.0,0.0,7.0
2023-02-27 01:00:00,0.0,0.569,0.0,1,2,27,1,4.04,2.67,3.72,6.68,1014.0,81.0,1.64,0.0,0.0,7.0
2023-02-27 02:00:00,0.0,0.521,0.0,1,2,27,2,5.05,3.66,3.68,7.79,1015.0,80.0,1.78,0.0,0.0,7.0
2023-02-27 03:00:00,0.0,0.416,0.0,1,2,27,3,4.87,3.46,3.12,6.12,1015.0,80.0,1.78,0.0,0.0,7.0
2023-02-27 04:00:00,0.0,0.29,0.0,1,2,27,4,5.76,4.48,3.68,6.12,1015.0,80.0,1.78,0.0,0.0,7.0
2023-02-27 05:00:00,0.0,0.281,0.0,1,2,27,5,6.72,5.16,4.23,6.72,1016.0,72.0,2.23,0.0,14.0,6.0
2023-02-27 06:00:00,0.0,0.298,0.0,1,2,27,6,5.76,4.03,3.68,6.12,1016.0,72.0,2.23,0.0,14.0,6.0
2023-02-27 07:00:00,0.0,1.3,0.04,1,2,27,7,5.7,3.96,3.12,5.72,1016.0,72.0,2.23,0.0,14.0,6.0
2023-02-27 08:00:00,0.042,0.0,0.307,1,2,27,8,5.06,3.46,3.04,6.12,1018.0,51.0,1.98,0.0,4.0,7.0
2023-02-27 09:00:00,0.0,0.0,0.288,1,2,27,9,6.85,5.54,6.82,7.72,1018.0,60.0,1.98,0.0,4.0,7.0
2023-02-27 10:00:00,0.0,0.0,0.306,1,2,27,10,8.56,7.53,7.01,10.66,1018.0,58.0,1.98,0.0,4.0,7.0
2023-02-27 11:00:00,0.219,0.0,0.498,1,2,27,11,10.17,8.6,9.71,10.72,1019.0,52.0,1.41,0.0,4.0,7.0
2023-02-27 12:00:00,0.564,0.0,0.915,1,2,27,12,10.76,9.12,9.79,11.72,1019.0,47.0,1.41,0.0,4.0,7.0
2023-02-27 13:00:00,0.231,0.0,0.496,1,2,27,13,11.78,10.19,10.66,11.93,1019.0,45.0,1.41,0.0,4.0,7.0
2023-02-27 14:00:00,0.0,0.0,0.306,1,2,27,14,12.91,11.43,12.01,12.93,1017.0,45.0,4.07,0.0,4.0,7.0
